INFO: [2021-02-05 23:03:40] genewalk.resources - Using /Users/yizhouyu/genewalk/resources as resource folder.
WARNING: [2021-02-05 23:03:41] genewalk.gene_lists - Could not get HGNC name for ID "","HGNCID"
INFO: [2021-02-06 02:29:30] genewalk.deepwalk - Walks for 29800/44205 nodes complete in 288.24s
INFO: [2021-02-06 02:29:31] genewalk.deepwalk - Walks for 29900/44205 nodes complete in 288.43s
INFO: [2021-02-06 02:29:31] genewalk.deepwalk - Walks for 30000/44205 nodes complete in 288.62s
INFO: [2021-02-06 02:29:31] genewalk.deepwalk - Walks for 30100/44205 nodes complete in 288.81s
INFO: [2021-02-06 02:29:31] genewalk.deepwalk - Walks for 30200/44205 nodes complete in 289.00s
INFO: [2021-02-06 02:29:31] genewalk.deepwalk - Walks for 30300/44205 nodes complete in 289.20s
INFO: [2021-02-06 02:29:32] genewalk.deepwalk - Walks for 30400/44205 nodes complete in 289.39s
INFO: [2021-02-06 02:29:32] genewalk.deepwalk - Walks for 30500/44205 nodes complete in 289.58s
INFO: [2021-02-06 02:29:32] genewalk.deepwalk - Walks for 30600/44205 nodes complete in 289.77s
INFO: [2021-02-06 02:29:32] genewalk.deepwalk - Walks for 30700/44205 nodes complete in 289.96s
INFO: [2021-02-06 02:29:32] genewalk.deepwalk - Walks for 30800/44205 nodes complete in 290.14s
INFO: [2021-02-06 02:29:32] genewalk.deepwalk - Walks for 30900/44205 nodes complete in 290.33s
INFO: [2021-02-06 02:29:33] genewalk.deepwalk - Walks for 31000/44205 nodes complete in 290.53s
INFO: [2021-02-06 02:29:33] genewalk.deepwalk - Walks for 31100/44205 nodes complete in 290.71s
INFO: [2021-02-06 02:29:33] genewalk.deepwalk - Walks for 31200/44205 nodes complete in 290.91s
INFO: [2021-02-06 02:29:33] genewalk.deepwalk - Walks for 31300/44205 nodes complete in 291.11s
INFO: [2021-02-06 02:29:33] genewalk.deepwalk - Walks for 31400/44205 nodes complete in 291.30s
INFO: [2021-02-06 02:29:34] genewalk.deepwalk - Walks for 31500/44205 nodes complete in 291.50s
INFO: [2021-02-06 02:29:34] genewalk.deepwalk - Walks for 31600/44205 nodes complete in 291.69s
INFO: [2021-02-06 02:29:34] genewalk.deepwalk - Walks for 31700/44205 nodes complete in 291.88s
INFO: [2021-02-06 02:29:34] genewalk.deepwalk - Walks for 31800/44205 nodes complete in 292.07s
INFO: [2021-02-06 02:29:34] genewalk.deepwalk - Walks for 31900/44205 nodes complete in 292.25s
INFO: [2021-02-06 02:29:35] genewalk.deepwalk - Walks for 32000/44205 nodes complete in 292.44s
INFO: [2021-02-06 02:29:35] genewalk.deepwalk - Walks for 32100/44205 nodes complete in 292.63s
INFO: [2021-02-06 02:29:35] genewalk.deepwalk - Walks for 32200/44205 nodes complete in 292.83s
INFO: [2021-02-06 02:29:37] genewalk.deepwalk - Walks for 32300/44205 nodes complete in 294.77s
INFO: [2021-02-06 02:29:37] genewalk.deepwalk - Walks for 32400/44205 nodes complete in 294.96s
INFO: [2021-02-06 02:29:37] genewalk.deepwalk - Walks for 32500/44205 nodes complete in 295.16s
INFO: [2021-02-06 02:29:38] genewalk.deepwalk - Walks for 32600/44205 nodes complete in 295.35s
INFO: [2021-02-06 02:29:38] genewalk.deepwalk - Walks for 32700/44205 nodes complete in 295.56s
INFO: [2021-02-06 02:29:38] genewalk.deepwalk - Walks for 32800/44205 nodes complete in 295.76s
INFO: [2021-02-06 02:29:38] genewalk.deepwalk - Walks for 32900/44205 nodes complete in 296.00s
INFO: [2021-02-06 02:29:38] genewalk.deepwalk - Walks for 33000/44205 nodes complete in 296.26s
INFO: [2021-02-06 02:29:39] genewalk.deepwalk - Walks for 33100/44205 nodes complete in 296.47s
INFO: [2021-02-06 02:29:39] genewalk.deepwalk - Walks for 33200/44205 nodes complete in 296.66s
INFO: [2021-02-06 02:29:39] genewalk.deepwalk - Walks for 33300/44205 nodes complete in 296.85s
INFO: [2021-02-06 02:29:39] genewalk.deepwalk - Walks for 33400/44205 nodes complete in 297.05s
INFO: [2021-02-06 02:29:39] genewalk.deepwalk - Walks for 33500/44205 nodes complete in 297.23s
INFO: [2021-02-06 02:29:40] genewalk.deepwalk - Walks for 33600/44205 nodes complete in 297.42s
INFO: [2021-02-06 02:29:40] genewalk.deepwalk - Walks for 33700/44205 nodes complete in 297.61s
INFO: [2021-02-06 02:29:40] genewalk.deepwalk - Walks for 33800/44205 nodes complete in 297.80s
INFO: [2021-02-06 02:29:40] genewalk.deepwalk - Walks for 33900/44205 nodes complete in 297.99s
INFO: [2021-02-06 02:29:40] genewalk.deepwalk - Walks for 34000/44205 nodes complete in 298.19s
INFO: [2021-02-06 02:29:41] genewalk.deepwalk - Walks for 34100/44205 nodes complete in 298.38s
INFO: [2021-02-06 02:29:41] genewalk.deepwalk - Walks for 34200/44205 nodes complete in 298.57s
INFO: [2021-02-06 02:29:41] genewalk.deepwalk - Walks for 34300/44205 nodes complete in 298.76s
INFO: [2021-02-06 02:29:41] genewalk.deepwalk - Walks for 34400/44205 nodes complete in 298.95s
INFO: [2021-02-06 02:29:41] genewalk.deepwalk - Walks for 34500/44205 nodes complete in 299.14s
INFO: [2021-02-06 02:29:41] genewalk.deepwalk - Walks for 34600/44205 nodes complete in 299.33s
INFO: [2021-02-06 02:29:42] genewalk.deepwalk - Walks for 34700/44205 nodes complete in 299.52s
INFO: [2021-02-06 02:29:42] genewalk.deepwalk - Walks for 34800/44205 nodes complete in 299.71s
INFO: [2021-02-06 02:29:42] genewalk.deepwalk - Walks for 34900/44205 nodes complete in 299.90s
INFO: [2021-02-06 02:29:42] genewalk.deepwalk - Walks for 35000/44205 nodes complete in 300.09s
INFO: [2021-02-06 02:29:42] genewalk.deepwalk - Walks for 35100/44205 nodes complete in 300.28s
INFO: [2021-02-06 02:29:43] genewalk.deepwalk - Walks for 35200/44205 nodes complete in 300.47s
INFO: [2021-02-06 02:29:43] genewalk.deepwalk - Walks for 35300/44205 nodes complete in 300.67s
INFO: [2021-02-06 02:29:43] genewalk.deepwalk - Walks for 35400/44205 nodes complete in 300.86s
INFO: [2021-02-06 02:29:43] genewalk.deepwalk - Walks for 35500/44205 nodes complete in 301.05s
INFO: [2021-02-06 02:29:43] genewalk.deepwalk - Walks for 35600/44205 nodes complete in 301.24s
INFO: [2021-02-06 02:29:44] genewalk.deepwalk - Walks for 35700/44205 nodes complete in 301.43s
INFO: [2021-02-06 02:29:44] genewalk.deepwalk - Walks for 35800/44205 nodes complete in 301.62s
INFO: [2021-02-06 02:29:44] genewalk.deepwalk - Walks for 35900/44205 nodes complete in 301.82s
INFO: [2021-02-06 02:29:44] genewalk.deepwalk - Walks for 36000/44205 nodes complete in 302.00s
INFO: [2021-02-06 02:29:44] genewalk.deepwalk - Walks for 36100/44205 nodes complete in 302.20s
INFO: [2021-02-06 02:29:45] genewalk.deepwalk - Walks for 36200/44205 nodes complete in 302.39s
INFO: [2021-02-06 02:29:45] genewalk.deepwalk - Walks for 36300/44205 nodes complete in 302.58s
INFO: [2021-02-06 02:29:45] genewalk.deepwalk - Walks for 36400/44205 nodes complete in 302.77s
INFO: [2021-02-06 02:29:45] genewalk.deepwalk - Walks for 36500/44205 nodes complete in 302.97s
INFO: [2021-02-06 02:29:45] genewalk.deepwalk - Walks for 36600/44205 nodes complete in 303.16s
INFO: [2021-02-06 02:29:46] genewalk.deepwalk - Walks for 36700/44205 nodes complete in 303.35s
INFO: [2021-02-06 02:29:46] genewalk.deepwalk - Walks for 36800/44205 nodes complete in 303.54s
INFO: [2021-02-06 02:29:46] genewalk.deepwalk - Walks for 36900/44205 nodes complete in 303.72s
INFO: [2021-02-06 02:29:46] genewalk.deepwalk - Walks for 37000/44205 nodes complete in 303.91s
INFO: [2021-02-06 02:29:46] genewalk.deepwalk - Walks for 37100/44205 nodes complete in 304.10s
INFO: [2021-02-06 02:29:46] genewalk.deepwalk - Walks for 37200/44205 nodes complete in 304.29s
INFO: [2021-02-06 02:29:47] genewalk.deepwalk - Walks for 37300/44205 nodes complete in 304.48s
INFO: [2021-02-06 02:29:47] genewalk.deepwalk - Walks for 37400/44205 nodes complete in 304.67s
INFO: [2021-02-06 02:29:47] genewalk.deepwalk - Walks for 37500/44205 nodes complete in 304.86s
INFO: [2021-02-06 02:29:47] genewalk.deepwalk - Walks for 37600/44205 nodes complete in 305.05s
INFO: [2021-02-06 02:29:47] genewalk.deepwalk - Walks for 37700/44205 nodes complete in 305.25s
INFO: [2021-02-06 02:29:48] genewalk.deepwalk - Walks for 37800/44205 nodes complete in 305.45s
INFO: [2021-02-06 02:29:48] genewalk.deepwalk - Walks for 37900/44205 nodes complete in 305.64s
INFO: [2021-02-06 02:29:48] genewalk.deepwalk - Walks for 38000/44205 nodes complete in 305.85s
INFO: [2021-02-06 02:29:48] genewalk.deepwalk - Walks for 38100/44205 nodes complete in 306.07s
INFO: [2021-02-06 02:29:48] genewalk.deepwalk - Walks for 38200/44205 nodes complete in 306.33s
INFO: [2021-02-06 02:29:49] genewalk.deepwalk - Walks for 38300/44205 nodes complete in 306.56s
INFO: [2021-02-06 02:29:49] genewalk.deepwalk - Walks for 38400/44205 nodes complete in 306.88s
INFO: [2021-02-06 02:29:49] genewalk.deepwalk - Walks for 38500/44205 nodes complete in 307.11s
INFO: [2021-02-06 02:29:49] genewalk.deepwalk - Walks for 38600/44205 nodes complete in 307.33s
INFO: [2021-02-06 02:29:50] genewalk.deepwalk - Walks for 38700/44205 nodes complete in 307.54s
INFO: [2021-02-06 02:29:50] genewalk.deepwalk - Walks for 38800/44205 nodes complete in 307.74s
INFO: [2021-02-06 02:29:50] genewalk.deepwalk - Walks for 38900/44205 nodes complete in 307.94s
INFO: [2021-02-06 02:29:50] genewalk.deepwalk - Walks for 39000/44205 nodes complete in 308.14s
INFO: [2021-02-06 02:29:50] genewalk.deepwalk - Walks for 39100/44205 nodes complete in 308.33s
INFO: [2021-02-06 02:29:51] genewalk.deepwalk - Walks for 39200/44205 nodes complete in 308.53s
INFO: [2021-02-06 02:29:51] genewalk.deepwalk - Walks for 39300/44205 nodes complete in 308.74s
INFO: [2021-02-06 02:29:51] genewalk.deepwalk - Walks for 39400/44205 nodes complete in 308.93s
INFO: [2021-02-06 02:29:51] genewalk.deepwalk - Walks for 39500/44205 nodes complete in 309.12s
INFO: [2021-02-06 02:29:51] genewalk.deepwalk - Walks for 39600/44205 nodes complete in 309.32s
INFO: [2021-02-06 02:29:52] genewalk.deepwalk - Walks for 39700/44205 nodes complete in 309.51s
INFO: [2021-02-06 02:29:52] genewalk.deepwalk - Walks for 39800/44205 nodes complete in 309.71s
INFO: [2021-02-06 02:29:52] genewalk.deepwalk - Walks for 39900/44205 nodes complete in 309.91s
INFO: [2021-02-06 02:29:52] genewalk.deepwalk - Walks for 40000/44205 nodes complete in 310.11s
INFO: [2021-02-06 02:29:52] genewalk.deepwalk - Walks for 40100/44205 nodes complete in 310.30s
INFO: [2021-02-06 02:29:53] genewalk.deepwalk - Walks for 40200/44205 nodes complete in 310.50s
INFO: [2021-02-06 02:29:53] genewalk.deepwalk - Walks for 40300/44205 nodes complete in 310.69s
INFO: [2021-02-06 02:29:53] genewalk.deepwalk - Walks for 40400/44205 nodes complete in 310.88s
INFO: [2021-02-06 02:29:53] genewalk.deepwalk - Walks for 40500/44205 nodes complete in 311.07s
INFO: [2021-02-06 02:29:53] genewalk.deepwalk - Walks for 40600/44205 nodes complete in 311.26s
INFO: [2021-02-06 02:29:54] genewalk.deepwalk - Walks for 40700/44205 nodes complete in 311.47s
INFO: [2021-02-06 02:29:54] genewalk.deepwalk - Walks for 40800/44205 nodes complete in 311.68s
INFO: [2021-02-06 02:29:54] genewalk.deepwalk - Walks for 40900/44205 nodes complete in 311.88s
INFO: [2021-02-06 02:29:54] genewalk.deepwalk - Walks for 41000/44205 nodes complete in 312.08s
INFO: [2021-02-06 02:29:54] genewalk.deepwalk - Walks for 41100/44205 nodes complete in 312.28s
INFO: [2021-02-06 02:29:55] genewalk.deepwalk - Walks for 41200/44205 nodes complete in 312.52s
INFO: [2021-02-06 02:29:55] genewalk.deepwalk - Walks for 41300/44205 nodes complete in 312.71s
INFO: [2021-02-06 02:29:55] genewalk.deepwalk - Walks for 41400/44205 nodes complete in 312.91s
INFO: [2021-02-06 02:29:55] genewalk.deepwalk - Walks for 41500/44205 nodes complete in 313.11s
INFO: [2021-02-06 02:29:55] genewalk.deepwalk - Walks for 41600/44205 nodes complete in 313.32s
INFO: [2021-02-06 02:29:56] genewalk.deepwalk - Walks for 41700/44205 nodes complete in 313.51s
INFO: [2021-02-06 02:29:56] genewalk.deepwalk - Walks for 41800/44205 nodes complete in 313.70s
INFO: [2021-02-06 02:29:56] genewalk.deepwalk - Walks for 41900/44205 nodes complete in 313.92s
INFO: [2021-02-06 02:29:56] genewalk.deepwalk - Walks for 42000/44205 nodes complete in 314.12s
INFO: [2021-02-06 02:29:56] genewalk.deepwalk - Walks for 42100/44205 nodes complete in 314.32s
INFO: [2021-02-06 02:29:57] genewalk.deepwalk - Walks for 42200/44205 nodes complete in 314.52s
INFO: [2021-02-06 02:29:57] genewalk.deepwalk - Walks for 42300/44205 nodes complete in 314.71s
INFO: [2021-02-06 02:29:57] genewalk.deepwalk - Walks for 42400/44205 nodes complete in 314.91s
INFO: [2021-02-06 02:29:57] genewalk.deepwalk - Walks for 42500/44205 nodes complete in 315.12s
INFO: [2021-02-06 02:29:57] genewalk.deepwalk - Walks for 42600/44205 nodes complete in 315.32s
INFO: [2021-02-06 02:29:58] genewalk.deepwalk - Walks for 42700/44205 nodes complete in 315.52s
INFO: [2021-02-06 02:29:58] genewalk.deepwalk - Walks for 42800/44205 nodes complete in 315.72s
INFO: [2021-02-06 02:29:58] genewalk.deepwalk - Walks for 42900/44205 nodes complete in 315.96s
INFO: [2021-02-06 02:29:58] genewalk.deepwalk - Walks for 43000/44205 nodes complete in 316.18s
INFO: [2021-02-06 02:29:59] genewalk.deepwalk - Walks for 43100/44205 nodes complete in 316.37s
INFO: [2021-02-06 02:29:59] genewalk.deepwalk - Walks for 43200/44205 nodes complete in 316.57s
INFO: [2021-02-06 02:29:59] genewalk.deepwalk - Walks for 43300/44205 nodes complete in 316.76s
INFO: [2021-02-06 02:29:59] genewalk.deepwalk - Walks for 43400/44205 nodes complete in 316.95s
INFO: [2021-02-06 02:29:59] genewalk.deepwalk - Walks for 43500/44205 nodes complete in 317.14s
INFO: [2021-02-06 02:29:59] genewalk.deepwalk - Walks for 43600/44205 nodes complete in 317.33s
INFO: [2021-02-06 02:30:00] genewalk.deepwalk - Walks for 43700/44205 nodes complete in 317.53s
INFO: [2021-02-06 02:30:00] genewalk.deepwalk - Walks for 43800/44205 nodes complete in 317.74s
INFO: [2021-02-06 02:30:00] genewalk.deepwalk - Walks for 43900/44205 nodes complete in 317.95s
INFO: [2021-02-06 02:30:00] genewalk.deepwalk - Walks for 44000/44205 nodes complete in 318.14s
INFO: [2021-02-06 02:30:00] genewalk.deepwalk - Walks for 44100/44205 nodes complete in 318.33s
INFO: [2021-02-06 02:30:01] genewalk.deepwalk - Walks for 44200/44205 nodes complete in 318.52s
INFO: [2021-02-06 02:30:01] genewalk.deepwalk - Running random walks done in 318.52s
INFO: [2021-02-06 02:30:01] genewalk.deepwalk - Generating node vectors...
INFO: [2021-02-06 02:47:13] genewalk.deepwalk - Generating node vectors done in 1031.87s
INFO: [2021-02-06 02:47:13] genewalk.cli - Saving into /Users/yizhouyu/genewalk/Abeta_protUp/deepwalk_node_vectors_rand_1.pkl...
INFO: [2021-02-06 02:47:16] genewalk.cli - 2/3
INFO: [2021-02-06 02:47:17] genewalk.deepwalk - Running random walks...
INFO: [2021-02-06 02:47:43] genewalk.deepwalk - Walks for 100/44205 nodes complete in 25.23s
INFO: [2021-02-06 02:47:53] genewalk.deepwalk - Walks for 200/44205 nodes complete in 35.63s
INFO: [2021-02-06 02:48:01] genewalk.deepwalk - Walks for 300/44205 nodes complete in 43.57s
INFO: [2021-02-06 02:48:07] genewalk.deepwalk - Walks for 400/44205 nodes complete in 49.62s
INFO: [2021-02-06 02:48:13] genewalk.deepwalk - Walks for 500/44205 nodes complete in 55.24s
INFO: [2021-02-06 02:48:17] genewalk.deepwalk - Walks for 600/44205 nodes complete in 59.86s
INFO: [2021-02-06 02:48:21] genewalk.deepwalk - Walks for 700/44205 nodes complete in 64.01s
INFO: [2021-02-06 02:48:25] genewalk.deepwalk - Walks for 800/44205 nodes complete in 67.80s
INFO: [2021-02-06 02:48:29] genewalk.deepwalk - Walks for 900/44205 nodes complete in 71.82s
INFO: [2021-02-06 02:48:32] genewalk.deepwalk - Walks for 1000/44205 nodes complete in 75.06s
INFO: [2021-02-06 02:48:35] genewalk.deepwalk - Walks for 1100/44205 nodes complete in 78.03s
INFO: [2021-02-06 02:48:38] genewalk.deepwalk - Walks for 1200/44205 nodes complete in 80.80s
INFO: [2021-02-06 02:48:41] genewalk.deepwalk - Walks for 1300/44205 nodes complete in 83.43s
INFO: [2021-02-06 02:48:43] genewalk.deepwalk - Walks for 1400/44205 nodes complete in 85.94s
INFO: [2021-02-06 02:48:46] genewalk.deepwalk - Walks for 1500/44205 nodes complete in 88.89s
INFO: [2021-02-06 02:48:49] genewalk.deepwalk - Walks for 1600/44205 nodes complete in 91.27s
INFO: [2021-02-06 02:48:51] genewalk.deepwalk - Walks for 1700/44205 nodes complete in 93.42s
INFO: [2021-02-06 02:48:53] genewalk.deepwalk - Walks for 1800/44205 nodes complete in 95.56s
INFO: [2021-02-06 02:48:55] genewalk.deepwalk - Walks for 1900/44205 nodes complete in 97.58s
INFO: [2021-02-06 02:48:57] genewalk.deepwalk - Walks for 2000/44205 nodes complete in 99.53s
INFO: [2021-02-06 02:48:59] genewalk.deepwalk - Walks for 2100/44205 nodes complete in 101.50s
INFO: [2021-02-06 02:49:01] genewalk.deepwalk - Walks for 2200/44205 nodes complete in 103.41s
INFO: [2021-02-06 02:49:03] genewalk.deepwalk - Walks for 2300/44205 nodes complete in 105.20s
INFO: [2021-02-06 02:49:04] genewalk.deepwalk - Walks for 2400/44205 nodes complete in 106.95s
INFO: [2021-02-06 02:49:06] genewalk.deepwalk - Walks for 2500/44205 nodes complete in 108.69s
INFO: [2021-02-06 02:49:08] genewalk.deepwalk - Walks for 2600/44205 nodes complete in 110.47s
INFO: [2021-02-06 02:49:10] genewalk.deepwalk - Walks for 2700/44205 nodes complete in 112.86s
INFO: [2021-02-06 02:49:12] genewalk.deepwalk - Walks for 2800/44205 nodes complete in 114.43s
INFO: [2021-02-06 02:49:13] genewalk.deepwalk - Walks for 2900/44205 nodes complete in 116.00s
INFO: [2021-02-06 02:49:15] genewalk.deepwalk - Walks for 3000/44205 nodes complete in 117.56s
INFO: [2021-02-06 02:49:17] genewalk.deepwalk - Walks for 3100/44205 nodes complete in 119.11s
INFO: [2021-02-06 02:49:18] genewalk.deepwalk - Walks for 3200/44205 nodes complete in 120.70s
INFO: [2021-02-06 02:49:20] genewalk.deepwalk - Walks for 3300/44205 nodes complete in 122.16s
INFO: [2021-02-06 02:49:21] genewalk.deepwalk - Walks for 3400/44205 nodes complete in 123.51s
INFO: [2021-02-06 02:49:22] genewalk.deepwalk - Walks for 3500/44205 nodes complete in 124.86s
INFO: [2021-02-06 02:49:24] genewalk.deepwalk - Walks for 3600/44205 nodes complete in 126.21s
INFO: [2021-02-06 02:49:25] genewalk.deepwalk - Walks for 3700/44205 nodes complete in 127.57s
INFO: [2021-02-06 02:49:26] genewalk.deepwalk - Walks for 3800/44205 nodes complete in 128.91s
INFO: [2021-02-06 02:49:28] genewalk.deepwalk - Walks for 3900/44205 nodes complete in 130.26s
INFO: [2021-02-06 02:49:29] genewalk.deepwalk - Walks for 4000/44205 nodes complete in 131.62s
INFO: [2021-02-06 02:49:30] genewalk.deepwalk - Walks for 4100/44205 nodes complete in 132.96s
INFO: [2021-02-06 02:49:32] genewalk.deepwalk - Walks for 4200/44205 nodes complete in 134.12s
INFO: [2021-02-06 02:49:33] genewalk.deepwalk - Walks for 4300/44205 nodes complete in 135.29s
INFO: [2021-02-06 02:49:34] genewalk.deepwalk - Walks for 4400/44205 nodes complete in 136.45s
INFO: [2021-02-06 02:49:35] genewalk.deepwalk - Walks for 4500/44205 nodes complete in 137.60s
INFO: [2021-02-06 02:49:36] genewalk.deepwalk - Walks for 4600/44205 nodes complete in 138.77s
INFO: [2021-02-06 02:49:37] genewalk.deepwalk - Walks for 4700/44205 nodes complete in 139.92s
INFO: [2021-02-06 02:49:39] genewalk.deepwalk - Walks for 4800/44205 nodes complete in 141.09s
INFO: [2021-02-06 02:49:41] genewalk.deepwalk - Walks for 4900/44205 nodes complete in 143.19s
INFO: [2021-02-06 02:49:42] genewalk.deepwalk - Walks for 5000/44205 nodes complete in 144.34s
INFO: [2021-02-06 02:49:43] genewalk.deepwalk - Walks for 5100/44205 nodes complete in 145.51s
INFO: [2021-02-06 02:49:44] genewalk.deepwalk - Walks for 5200/44205 nodes complete in 146.67s
INFO: [2021-02-06 02:49:45] genewalk.deepwalk - Walks for 5300/44205 nodes complete in 147.83s
INFO: [2021-02-06 02:49:46] genewalk.deepwalk - Walks for 5400/44205 nodes complete in 148.99s
